id_dataset,id_spotify,url_spotify_preview,artist,name,clean_tags
9a0961a9adb2112df9855ffa85021014,2VWbHHhWnMzKWPUs4IEEW9,https://p.scdn.co/mp3-preview/31210c42323914bd3ef87df4d817a1a184cc7ae0?cid=774b29d4f13844c495f206cafdad9c86,Drake,God's Plan,hip_hop
c6b3fe082ee9b202011cbd436002f8db,0EI6DFsp4GOrIzfDSMb1D4,https://p.scdn.co/mp3-preview/3cb84fa41d1adfa95636ee6236c604f5ed4bc335?cid=774b29d4f13844c495f206cafdad9c86,DMX,X Gon' Give It To Ya,hip_hop
8eb0175edc7662bd83a8b92f74cdee1c,1EQV1KLFMIDqnqn1SF8WBX,https://p.scdn.co/mp3-preview/20c86c2c7438e72fa65579264badf6c49fb71032?cid=774b29d4f13844c495f206cafdad9c86,Lupe Fiasco,Sunshine,calm hip_hop
7078547156391614a7834cc2af3b4ac3,0apujltwWdwXmXkzrxNgs0,https://p.scdn.co/mp3-preview/57876100a502383f6f280b42b156d62e922bddb2?cid=774b29d4f13844c495f206cafdad9c86,Matisyahu,King Without a Crown,hip_hop
94b82a8ed1912ed796dda534af63210f,0p9ow1yHZ4ojzq89NQzCQT,https://p.scdn.co/mp3-preview/55f56979337cfbfbbd54ee1775dd94becee1d928?cid=774b29d4f13844c495f206cafdad9c86,Mac Miller,Donald Trump,hip_hop
ef89513ff0ecb64232aed97b88696be1,0AOvNRgl0SMfOibWA5bP8o,https://p.scdn.co/mp3-preview/6a11053cd32e91cbec5d500453e601d7886f3565?cid=774b29d4f13844c495f206cafdad9c86,Kendrick Lamar,Money Trees,calm hip_hop
f6569bd41041ed70290384c7a5b041a1,0VgHzIwOb7zVhn01vxIjc3,https://p.scdn.co/mp3-preview/d554db3191445a1bd3b02840d317d4f88dcfde96?cid=774b29d4f13844c495f206cafdad9c86,Jeremih,Birthday Sex,hip_hop
a3e2cfc6d01fa837f33e130642222b6a,03lNLEhcXemJ9ydvsHZCvt,https://p.scdn.co/mp3-preview/6cd62c6c90e98151d57ecf2a0e5f1f2e8174764c?cid=774b29d4f13844c495f206cafdad9c86,Tyga,Rack City,hip_hop
c2f2733cfc312a57e3ec78a978f8d7e9,0FiFMD4OqiqfJSQ12IE7Yn,https://p.scdn.co/mp3-preview/162d28eee1d1e5195a2cb719cd3b7a25495a4580?cid=774b29d4f13844c495f206cafdad9c86,The Roots,You Got Me,calm hip_hop
3e312f96ba231420633411723634bd24,0GIF0mcmAUMncJZFKnoywe,https://p.scdn.co/mp3-preview/c109b736d4dd9b9149a2f96ce85edc18ffb2938f?cid=774b29d4f13844c495f206cafdad9c86,Madvillain,Accordion,hip_hop
b672d84c7a3914fd363051aa39238d77,27eO3EGKIUU7yug1eOxUZu,https://p.scdn.co/mp3-preview/e04f4f967a75644078dd81cdfb9e37b8563f1e7f?cid=774b29d4f13844c495f206cafdad9c86,Kanye West,Good Morning,hip_hop
99d59db017f365e2f31be56600825738,0u90LlhztuUSZbFsISYN44,https://p.scdn.co/mp3-preview/069219285778855d2ca11ce370fc6c00c72cf17b?cid=774b29d4f13844c495f206cafdad9c86,Kanye West,Mercy,hip_hop
8056bff74cbdba7176d82deb03a000c5,0bMRXxgaLU3LDEFgNI5WH5,https://p.scdn.co/mp3-preview/bf637b3da11374fefbfae4d08d2b8e0edc75c1de?cid=774b29d4f13844c495f206cafdad9c86,Wu-Tang Clan,Da Mystery of Chessboxin',hip_hop
dc2ee5072509e132de5569ee53b855c0,08SywyCNDoU2oQ1sFD0SIq,https://p.scdn.co/mp3-preview/a08d2774a1cd734fa0687728c030a2a32a64df85?cid=774b29d4f13844c495f206cafdad9c86,Kanye West,Everything I Am,calm hip_hop
3cb024582acb7906198a5385789f7f06,02JX1mF6bbdj6XSlHWXlkj,https://p.scdn.co/mp3-preview/d4ff89d27efb7f0ad48a7f9692af13f5e5326049?cid=774b29d4f13844c495f206cafdad9c86,Kendrick Lamar,Swimming Pools (Drank) (extended version),calm hip_hop
dfff8ac297e11749314179d0dc1ff382,0S7rz8nqOjWJOSpr7Ka5SF,https://p.scdn.co/mp3-preview/1711de171277c34e7ba1d8898a53fcce01002dc6?cid=774b29d4f13844c495f206cafdad9c86,Wu-Tang Clan,Method Man,hip_hop
320c9b3b4609f02356a6f56b4dbe7065,1C8dVQJioIv7wRei1cQool,https://p.scdn.co/mp3-preview/7c809529786418624b6c729908ce4d76a56320c2?cid=774b29d4f13844c495f206cafdad9c86,Jay-Z,Song Cry,hip_hop
15a72b057847125125f733704e3ba128,1Rmhkr0HxHtd4cGiBxLzsZ,https://p.scdn.co/mp3-preview/156617d54c30764bbe9ad42cd81270093d019ae1?cid=774b29d4f13844c495f206cafdad9c86,Wu-Tang Clan,Clan in da Front,hip_hop
aa7aea4fa646137b5aa66d5ab93f7a4b,0IVAlb0cFCH1cQ974iR1TU,https://p.scdn.co/mp3-preview/b86f3fe5889b796dfe409aa8cf517b2086638213?cid=774b29d4f13844c495f206cafdad9c86,Mos Def,Ms. Fat Booty,hip_hop
6af2badf8cf3479848ca8a3fe59c2345,0GgIE7TAsLAPOsYvQu24mb,https://p.scdn.co/mp3-preview/a4fea9f5c5688f2f18005ee0be7dbd879656f8db?cid=774b29d4f13844c495f206cafdad9c86,Busta Rhymes,Break Ya Neck,hip_hop
dd779bd7d6ebbae65be6cef2cabf170e,2DFKFkW5AONku4YQ1vW9ec,https://p.scdn.co/mp3-preview/365c9e6ef433fe3ee1f577a933eaaabac74e39b4?cid=774b29d4f13844c495f206cafdad9c86,50 Cent,If I Can't,hip_hop
153e8026461f68c3d78af6e73a1027ea,1aaNlPVy9wXS4X0mqJXtfn,https://p.scdn.co/mp3-preview/1e6a5358ebaa76336e1bc6c059c95acb97d66aa7?cid=774b29d4f13844c495f206cafdad9c86,The Game,My Life,hip_hop
965a54f965d2c9c3b2f2f2e284042488,05tgwFjP0VbdDTxGhovecU,https://p.scdn.co/mp3-preview/7b1b92ad58cef637f27aa795c797cee6e04f23e0?cid=774b29d4f13844c495f206cafdad9c86,Childish Gambino,Bonfire,hip_hop
6bed4392a6ae1306916cb4beeabf1f53,01CQhBt89CFglcp4wwU3RI,https://p.scdn.co/mp3-preview/992bb4a88b7a28e39a30e0558631320a60844f2d?cid=774b29d4f13844c495f206cafdad9c86,50 Cent,Disco Inferno,hip_hop
8a305f37f7f419a1158110f8b0e890bb,02M6vucOvmRfMxTXDUwRXu,https://p.scdn.co/mp3-preview/c17eaf47f9624029dadcd7672b7896c84923e28c?cid=774b29d4f13844c495f206cafdad9c86,Beyoncé,7/11,edm hip_hop
0a24e3102fa3a225e7d6f0062135f3cc,04fU6jbHvrYYKWUcSfpnUT,https://p.scdn.co/mp3-preview/ee7343634a0201684562dc7ce1148764dbed5f5a?cid=774b29d4f13844c495f206cafdad9c86,Soulja Boy,Crank That (Soulja Boy),edm hip_hop
f7b31e142b44489da591551e7c1141c5,1yhQGEykn7ZTNLwcIjOAwZ,https://p.scdn.co/mp3-preview/012d5b9ba00dd0c38d8b0e6b7bc89df1d1b9ce6e?cid=774b29d4f13844c495f206cafdad9c86,Kanye West,Gorgeous,hip_hop
8186269c21c7a799d6fdc50e4f328353,0VxmkF1dUhzCtTsFP48iex,https://p.scdn.co/mp3-preview/8d78acb3a81b926edc555828e2fe0f6eb1a7aa4c?cid=774b29d4f13844c495f206cafdad9c86,Kanye West,We Don't Care,edm hip_hop
65acc7a0e5526bfb401b4cb7efb15bfe,0KMOu5TwCgqU5RvLqpv5WT,https://p.scdn.co/mp3-preview/398d9d00c6a17896deb8ec11ae6b99736d735f1f?cid=774b29d4f13844c495f206cafdad9c86,Eminem,Business,hip_hop
898bb804de71a4d978dbdacb8c3687d1,0fDf7lTJ6A6uzGWUEJHcCq,https://p.scdn.co/mp3-preview/214d2720de6a1d385537df426c5f023c2b338e69?cid=774b29d4f13844c495f206cafdad9c86,Kanye West,The New Workout Plan,hip_hop
a4030e0b01395e889b2d56dfabe4aa6c,0BzO4AxzruUFtl3IcypYkZ,https://p.scdn.co/mp3-preview/dbcd59ac3e1544f5c32065407ee81e9098ce744f?cid=774b29d4f13844c495f206cafdad9c86,Luniz,I Got 5 On It,hip_hop
bcd7b6bc839ceb3d46b3e5ac9dba0573,2CQo7sLpjfFJ4JEE4q9lMb,https://p.scdn.co/mp3-preview/a761aaff7acb4f8a0366752e0ec72e26b36000ee?cid=774b29d4f13844c495f206cafdad9c86,Ludacris,Rollout (My Business),hip_hop
7df994082b719b8af46ef3707f88d3fc,1gFovJQ7w2We3AoU3ybhzU,https://p.scdn.co/mp3-preview/771ccba5696c886fe1c2059bf79d11b6f2c0fede?cid=774b29d4f13844c495f206cafdad9c86,Kanye West,Hey Mama,hip_hop
d07b6075cf69afa9b8acfab863734b74,0shK5iZQppbHPQYiy60xs9,https://p.scdn.co/mp3-preview/4840e1d9108135ad3efbf7ff04f459dac942f9ff?cid=774b29d4f13844c495f206cafdad9c86,OutKast,Rosa Parks,hip_hop
95a93abf99e550c361662c57e8c7d167,024Q1MI4uaYHF6j2Q2ZYgF,https://p.scdn.co/mp3-preview/3945fdec557693fcec6418754fe92c45e5a9cce2?cid=774b29d4f13844c495f206cafdad9c86,Twista,Overnight Celebrity,hip_hop
8fec4fe6532f410efaf62a0ef960e67c,0aYWaKFhdI8cmT2AXmLZdU,https://p.scdn.co/mp3-preview/50a4ce42a40e69caa9ba78545ec6bc5f0605738f?cid=774b29d4f13844c495f206cafdad9c86,Ol' Dirty Bastard,Shimmy Shimmy Ya,hip_hop
05df55028dba05aae0b8983347f72132,08gj7PprpZsaBSJy7rpYeG,https://p.scdn.co/mp3-preview/229b03fdab8981dd36bc939dac4a91135638b409?cid=774b29d4f13844c495f206cafdad9c86,Cam'ron,Oh Boy,hip_hop
8557e7028d82989a2eb152468e555356,02JnH4FDO09FUN7gJ3jnhO,https://p.scdn.co/mp3-preview/a657e6f1ebd410fa0823217f8157d5de830cb30a?cid=774b29d4f13844c495f206cafdad9c86,Lupe Fiasco,The Show Goes On,hip_hop
7a302557d8281ae41c5fb596a37622e2,1ngRG7zHqwqEr2bcOJdYa8,https://p.scdn.co/mp3-preview/319dcd8701fe09959ac3c0a8bb71a4fd58c59d02?cid=774b29d4f13844c495f206cafdad9c86,Wiz Khalifa,Intro,hip_hop
cf7ec609cf67dfbaa9426b9c0abce550,0Y8JQ7YuDZU2rXL0S43Otr,https://p.scdn.co/mp3-preview/5d7f4ef6d2da9520fdfef36d0e40e919d4379394?cid=774b29d4f13844c495f206cafdad9c86,Dr. Dre,The Watcher,hip_hop
25a2df016ee737a60f4f6452923396b4,63a16d3scUGDWpjFs7NBkU,https://p.scdn.co/mp3-preview/0e18e4d847d731045417b0a3cdec653f2b2e689b?cid=774b29d4f13844c495f206cafdad9c86,DJ Khaled,Expression freestyle,instrumental hip_hop
b85aeab4524c4ec83343b72b1df64aaf,1UGD3lW3tDmgZfAVDh6w7r,https://p.scdn.co/mp3-preview/6498a87408a3d5a5581c60468e272e4c4645a795?cid=774b29d4f13844c495f206cafdad9c86,Kanye West,Devil In A New Dress,hip_hop
f7cbdfd9fbe2a7bfec32a78f23388513,1AgLcd4frSrOghnf12adpH,https://p.scdn.co/mp3-preview/fe98e5d7ed804d1121ca9ad018340fe82cd979e5?cid=774b29d4f13844c495f206cafdad9c86,Nas,The Message,calm hip_hop
3842ef38d150593aedf54930b233b59c,0IXmgzQvHBKAzfPlkiVTWc,https://p.scdn.co/mp3-preview/f91858bdae13124834a3519b9e5271747c55585e?cid=774b29d4f13844c495f206cafdad9c86,Nas,If I Ruled the World (Imagine That),hip_hop
c37059ff92ba90fb7fc8775a28ae0292,0piqIIEgB53TT8k5ZrqPOT,https://p.scdn.co/mp3-preview/1f6a74b8052040344fc1856371a8d3611261f58b?cid=774b29d4f13844c495f206cafdad9c86,2Pac,2 Of Amerikaz Most Wanted,hip_hop
547e6283d312dcc599ebf7222ebde70d,2ciDY3tDD4Rtd9xK8jCIPV,https://p.scdn.co/mp3-preview/bca8fee668f3bd06c8e0d30565050b757ebb1268?cid=774b29d4f13844c495f206cafdad9c86,2Pac,Ambitionz az a Ridah,hip_hop
afa6fd85ef61506b724565d228298293,0i6TnC4SCYFjWO9IazonEG,https://p.scdn.co/mp3-preview/5b19adce740594e1d5f547c303149aa9c537d28e?cid=774b29d4f13844c495f206cafdad9c86,Kid Cudi,In My Dreams (Cudder Anthem),calm hip_hop
346851160bd1cde0426927c6988f03b2,0iqvPSxmNXUtMAH6IFMSAB,https://p.scdn.co/mp3-preview/03706200ba3d49396bb3a49e1f522e4931d7b954?cid=774b29d4f13844c495f206cafdad9c86,Young Jeezy,Vacation,hip_hop
f5c43031e4230127596d6bd47a7819ae,06aw4JI5nYa8XBeBKVrltZ,https://p.scdn.co/mp3-preview/06137468965633792d533f2ab8149637bc07736d?cid=774b29d4f13844c495f206cafdad9c86,Eminem,Berzerk,hip_hop
5ba7f6c5754821d58124669435864439,0kNYoh9eDf6kAcJtm4IO7B,https://p.scdn.co/mp3-preview/c2c6d6282fd52dd84e852748f4a6130ff49ab34d?cid=774b29d4f13844c495f206cafdad9c86,A Tribe Called Quest,Check the Rhime,hip_hop
9f6ab098080a09a43da19875783c9351,2DnIioEZLJyz3KnZWHEkbw,https://p.scdn.co/mp3-preview/99e06c1f5c9f885e59626d663436e0ac247e1132?cid=774b29d4f13844c495f206cafdad9c86,Kanye West,Lost In The World,edm hip_hop
39e6a675cc4b7eb54f8be02093c8b10f,0063zxcePOs62DHtHiCKUi,https://p.scdn.co/mp3-preview/520fa14fd64fc8b42c35372a9540924ecaa4b4ac?cid=774b29d4f13844c495f206cafdad9c86,The Sugarhill Gang,Rapper's Delight,edm hip_hop
92d240da21104c96c8403a8fe78f928a,3bjI4w23DalxS6yzIGAaMI,https://p.scdn.co/mp3-preview/fb6c50a106b6480fca7b049c70ca4e1078e0bf7d?cid=774b29d4f13844c495f206cafdad9c86,Rick Ross,Speedin',hip_hop
be2af0fef71154cbed0fab3673ed51b5,5nIu0VwPOsjkF61zfevLKh,https://p.scdn.co/mp3-preview/9cba23c925e7323271a4158b142fb9ce918e032c?cid=774b29d4f13844c495f206cafdad9c86,Kanye West,Hold My Liquor,hip_hop
9fc44319112eafe154fba9cae04523de,7eqoqGkKwgOaWNNHx90uEZ,https://p.scdn.co/mp3-preview/43abb77afc35b8eced064a1b062921a13f5c7b15?cid=774b29d4f13844c495f206cafdad9c86,Frank Ocean,nights,hip_hop
f88ef7a7a33d1ecc26c74fd3eff2eebf,0vbM5oTKb4wFXnBKcvybGZ,https://p.scdn.co/mp3-preview/da6fc47bdcfe7e397f93fdfc96e3bba7014b55ea?cid=774b29d4f13844c495f206cafdad9c86,Nas,Memory Lane (Sittin' in da Park),hip_hop
7daa6314235e098f1d850da0e89cec42,5i8vH5IwyxW8ElGr1tXWXk,https://p.scdn.co/mp3-preview/3d7f590e528ce7deef47291527e686147f76eea3?cid=774b29d4f13844c495f206cafdad9c86,Kanye West,I'll Fly Away,hip_hop
000451375925306c5e621921d64c86a8,0aj8iE08S6IGbtQhtoYq2N,https://p.scdn.co/mp3-preview/02591bef8495e6867c10f850fbb13d72988ab3c9?cid=774b29d4f13844c495f206cafdad9c86,N.W.A,Express Yourself,hip_hop
7c2f32a19556041a5b99b1aa5ea15ae0,0OlsgwWS5E2TbCu7Tq88dz,https://p.scdn.co/mp3-preview/ae2eff0fb18b5b792ca28a6a58f4c2457e5d5bc6?cid=774b29d4f13844c495f206cafdad9c86,Madvillain,All Caps,hip_hop
41051e361736e439ead6ec9a6cf0f484,0juxNUSZ2auXQiCuIWOBev,https://p.scdn.co/mp3-preview/886f86b1da8711bf5c2f15b92878e36adcca78ea?cid=774b29d4f13844c495f206cafdad9c86,Grandmaster Flash and the Furious Five,The Message,hip_hop
713227b948604054f7c9ffbb650c69e7,7HgYnz2lskJzIomMkrhZIL,https://p.scdn.co/mp3-preview/4c263e4318da635b6766bd963007476a34ada0e8?cid=774b29d4f13844c495f206cafdad9c86,Bow Wow,Like You,hip_hop
c6af3ef6456c9054e9096847f9d59367,2xLMifQCjDGFmkHkpNLD9h,https://p.scdn.co/mp3-preview/1c3c01c64477b356e28a652b6447f4ef96689a71?cid=774b29d4f13844c495f206cafdad9c86,Travi$ Scott,SICKO MODE,hip_hop
d8d1655385bfeb23bef42cc0f034166f,0Pd9bX6yTP1H1wl0dxAZBB,https://p.scdn.co/mp3-preview/9d57f1e3832a008bc8a6f3463b5b77112177e948?cid=774b29d4f13844c495f206cafdad9c86,Mario,How Do I Breathe,hip_hop
8046c659c386b1af768985d23a21d3bd,3cJfirG8AUbaEBBSv0QgrE,https://p.scdn.co/mp3-preview/df6362df0976494a594bbba768fdd61216b1196d?cid=774b29d4f13844c495f206cafdad9c86,Eminem,On Fire,hip_hop
8e6cb843ee6d12abeaeaa1c01a1bf365,1SMrFCXKSZDqrau4A9Lhur,https://p.scdn.co/mp3-preview/e67e460daed0de901d8ffea7654971660dc0b8f7?cid=774b29d4f13844c495f206cafdad9c86,The Notorious B.I.G.,Things Done Changed,hip_hop
27b22cae850c441108f44140f48feb08,0gD2cJRctfFy9RRvwf7BIJ,https://p.scdn.co/mp3-preview/4c1ac3b227b8cc4a678f7217e2fa204a1fbaee32?cid=774b29d4f13844c495f206cafdad9c86,Eminem,Soldier,hip_hop
1d558f69fc4d9767d16072214e39f682,2GtaNlidzvK3hY78kCdsHa,https://p.scdn.co/mp3-preview/339d809f14819fb03d46114859a0853b7ee8c487?cid=774b29d4f13844c495f206cafdad9c86,Kid Cudi,Marijuana,hip_hop
d5d9b2f562509f47f2be83d2bb3eb853,0U20o8vEC1V6iDGBX00qcS,https://p.scdn.co/mp3-preview/efbdbd59ec1fae36c065d7ced71264bcaa51e437?cid=774b29d4f13844c495f206cafdad9c86,Wu-Tang Clan,Tearz,hip_hop
cdd54ebde87421c1dbdd0985a6b6e032,3xm012kKV1lLOpsoM0NGF5,https://p.scdn.co/mp3-preview/2c2b40600fae50c5f3285f6f7423e2308997b221?cid=774b29d4f13844c495f206cafdad9c86,Kanye West,Family Business,hip_hop
f3ffd4d61e626ce0756adf901d5b0bf2,0sxowM5GvhScaMTTP9TmD8,https://p.scdn.co/mp3-preview/e5d1b199ae20b02689fc77cccc75f82e1c2cc6a7?cid=774b29d4f13844c495f206cafdad9c86,Daddy Yankee,Gasolina,edm hip_hop
7c1e160ccabe690d3070c3f9a790639a,09BEvpIxqkyLh9E2YKyJcw,https://p.scdn.co/mp3-preview/20b9ecc7b409ec3f19e924d6255ac8c9522d9c0a?cid=774b29d4f13844c495f206cafdad9c86,Public Enemy,Fight the Power,hip_hop
f5640a7421a131a0c8d9f02d08268ee2,05CTGhMQQuBDJ5XkNYz6f4,https://p.scdn.co/mp3-preview/7e1e49658b154ed307430cc2d1b1267f92b04516?cid=774b29d4f13844c495f206cafdad9c86,Chamillionaire,Ridin',hip_hop
4d619c2445d0b8dd9d5eeba5b49c26cd,0J45lEzyh0cMdi4jPAp5xV,https://p.scdn.co/mp3-preview/fb5be1bad3b70c3ec045ad09b3bdf2168a3a2d4d?cid=774b29d4f13844c495f206cafdad9c86,Gucci Mane,Trap House,hip_hop
2e4cf585ae6a092a598766355e1ce19c,0BAtJVI4vUzyh7NlYAaP0e,https://p.scdn.co/mp3-preview/4797a5511b08451ea111483608f7328fd176e24f?cid=774b29d4f13844c495f206cafdad9c86,Childish Gambino,IV. Sweatpants,hip_hop
1a32c915e3b8c908f7fc7ee8be8a6a9f,04gakrILsYBraVGXrJG7A8,https://p.scdn.co/mp3-preview/935a0537ceb40797edff6b519c2b17dfa58b2b4d?cid=774b29d4f13844c495f206cafdad9c86,2Pac,California Love,hip_hop
ebeb40781306e24754de503f845f5783,0e8eUHV3cEq437R02XbGhQ,https://p.scdn.co/mp3-preview/308f27487ab3edb4c3edc2f8eae1561c767ac425?cid=774b29d4f13844c495f206cafdad9c86,Desiigner,Panda,hip_hop
80be6575e7e9f0dac6a6b706e645eb80,25pl7kV4OxafIc9wPAggYf,https://p.scdn.co/mp3-preview/5d0aba5b1bf38925f5ae540185ad96047d3f1d8e?cid=774b29d4f13844c495f206cafdad9c86,Beastie Boys,So What'cha Want,hip_hop
460695f3aa2050fc23d46347502181c1,1FEc0j1JXXLrZkIU0a7gxy,https://p.scdn.co/mp3-preview/dadb0a8048e29827f535febef5d69986322625af?cid=774b29d4f13844c495f206cafdad9c86,Young Jeezy,I Luv It,hip_hop
0ca5f176cbc85cd32354c30de608741c,1EaKU4dMbesXXd3BrLCtYG,https://p.scdn.co/mp3-preview/0fb22de3476db6431e30f3e7f81f14a4c9f6f8f9?cid=774b29d4f13844c495f206cafdad9c86,Kendrick Lamar,ELEMENT.,hip_hop
42ffc6a969b052652c52c7010c7e31c9,0dIDLi5yCGx3YxnJSz7flh,https://p.scdn.co/mp3-preview/c4e44d1c5d9100463d437b055b614b6365b5bcb6?cid=774b29d4f13844c495f206cafdad9c86,Madvillain,Meat Grinder,hip_hop
bf55b46bfe399abe75523ae0118b03ff,2AuPPkAusM0nWBGDNw8xz8,https://p.scdn.co/mp3-preview/adee55a1de368c676f9ba0884a051de95975ebb0?cid=774b29d4f13844c495f206cafdad9c86,Kanye West,Graduation Day,hip_hop
4e442aa0e5306ba049c75564126e930b,0q5JvfAw8UZTlfzmQi5Nm3,https://p.scdn.co/mp3-preview/2d69cb569c53c573675d65f5a8184ec50b62036c?cid=774b29d4f13844c495f206cafdad9c86,B.o.B,I'll Be In The Sky,hip_hop
bb24bcf0cfe8181dac11547b753a5aba,04iZzWnBZMhSDyStFaCtdV,https://p.scdn.co/mp3-preview/bccc5ecaa44c0f99c72620e527bd1588e7c80df6?cid=774b29d4f13844c495f206cafdad9c86,Young Jeezy,Amazin',hip_hop
bbc2b86c0b0e5a2729403b3117aadccf,2DHNCWZYmVr1Lv08q5b0kB,https://p.scdn.co/mp3-preview/979881ff8c051938aa438f77104b8ab9a84dd71f?cid=774b29d4f13844c495f206cafdad9c86,Kanye West,Roses,hip_hop
d95bc0b9312ca09ab8d0add2ffb82724,1MvLLrKeGdqnW6Fu0ffbk0,https://p.scdn.co/mp3-preview/b909e63e960518feea8e7a482aa242b4a794580d?cid=774b29d4f13844c495f206cafdad9c86,Lupe Fiasco,I Gotcha,hip_hop
2338b6b3b6350f146b8b6f19cc0da4e5,08pcwS6uyDE1NLVU67V22J,https://p.scdn.co/mp3-preview/726cb957f62c475a8337dbfdd83260ea197dab5f?cid=774b29d4f13844c495f206cafdad9c86,Kid Cudi,Day 'n' Nite,edm calm hip_hop
00bff5ad1e4f4916358fcc0c52a3840d,0RHuhQl7vfpcBFVPR2oH7s,https://p.scdn.co/mp3-preview/c98280e4b8cb606c5e1c32d3ef842bee969c1702?cid=774b29d4f13844c495f206cafdad9c86,DMX,Party Up,hip_hop
0eafed07120b1a41df83567bfcd21635,2YpeDb67231RjR0MgVLzsG,https://p.scdn.co/mp3-preview/d94ec2ebe62fd52cf038760f57c251c145346bb2?cid=774b29d4f13844c495f206cafdad9c86,Lil Nas X,Old Town Road - Remix,hip_hop
076d1b108a1712062739c6a6e9486616,3jEZweBGYfPpE4ojmABIrI,https://p.scdn.co/mp3-preview/24e7f51eb221b90fc608483fa9b5fbc71ba80052?cid=774b29d4f13844c495f206cafdad9c86,Kanye West,I'm in It,hip_hop
d6eca3ce068da2be8366332f9385c9c5,0VjROKGAgCdtVm6TbtFLgx,https://p.scdn.co/mp3-preview/03f6395531882e73316c6c0beec490cedb7388b9?cid=774b29d4f13844c495f206cafdad9c86,Nas,One Time 4 Your Mind,hip_hop
ab0358be0e91b32019b5dbe1d3b8862f,153gRvRs6g9gCQUgDykrLV,https://p.scdn.co/mp3-preview/151ec2cf46164593ce35508d86c8282ee3cd0894?cid=774b29d4f13844c495f206cafdad9c86,2Pac,Me Against the World,hip_hop
f3c4c90bc2df9cdafd2158ad7dedc7ee,0FV8E5NXP2PFacvQt8tjhg,https://p.scdn.co/mp3-preview/16ce0870f299d53eb1472ce65056b1b23996e44c?cid=774b29d4f13844c495f206cafdad9c86,The Lonely Island,Like a Boss,hip_hop
903eb769bdf6d83bf7e8ec833f76c4ea,0IHLqh4rE21b7ISPjCx4W3,https://p.scdn.co/mp3-preview/ad3e523559f781b9f9dd1dfb6abb4bede66e6a54?cid=774b29d4f13844c495f206cafdad9c86,The Streets,Blinded by the Lights,edm hip_hop
55efd17de2130cd5e249da97aec324bc,0Gvv08mDN5xmpDbtOAW4NC,https://p.scdn.co/mp3-preview/5d8277ed495924b3670c6707c2d49eb46343d32c?cid=774b29d4f13844c495f206cafdad9c86,Jay-Z,U Don't Know,hip_hop
c8bd5cd047d567c1f6a34f63704aba77,034NTDxaT1ycGIDH7WowfH,https://p.scdn.co/mp3-preview/19b3e53ec20be8dbecb2bed20a56599738c31a93?cid=774b29d4f13844c495f206cafdad9c86,2Pac,I Ain't Mad At Cha,hip_hop
7cf2ab31ecaa66bac72a8499d8ab5ab0,4RvprQhj7Ov1SFQ3HfO7FH,https://p.scdn.co/mp3-preview/cabe7a5c509cb8dfa01b181e9c8e0e6ec59e6a2b?cid=774b29d4f13844c495f206cafdad9c86,Beastie Boys,Shake Your Rump,edm hip_hop
153dca1e907933b32d200d94df47d94c,4KW1lqgSr8TKrvBII0Brf8,https://p.scdn.co/mp3-preview/6bbb07f460419bf5ddb74990ddbf61583f1b62e9?cid=774b29d4f13844c495f206cafdad9c86,Kanye West,Father Stretch My Hands Pt. 1,hip_hop
be71748e5380ee9b2f5e8e81cb81e80f,2oiOmCvbNPgz0lZ7FhUq4v,https://p.scdn.co/mp3-preview/553763dca32f204b55724d1a04f5e63301c10b9c?cid=774b29d4f13844c495f206cafdad9c86,Young Jeezy,Who Dat,hip_hop
7e2bbec79ca5a95ebf8e5a6527e28d54,0EtirusGt3LivUmALXSMVe,https://p.scdn.co/mp3-preview/d6f2fb24ad56e4ea603f156cf184dbe2e2703691?cid=774b29d4f13844c495f206cafdad9c86,Eminem,Role Model,hip_hop
360550d776218b8dd0af31b0745ccc81,1XebohGnO5EP32NnqMBKRP,https://p.scdn.co/mp3-preview/7f80df17e20f6d4fef0eaed0f85519b2b99e5abf?cid=774b29d4f13844c495f206cafdad9c86,Kanye West,Workout Plan,hip_hop
4eadc50ad7e1035946bd75a77eb45f8c,00t7QTffOR3SA3L1BvSQVq,https://p.scdn.co/mp3-preview/fcba353011d9dadd83512da87efe6e7cf6605b16?cid=774b29d4f13844c495f206cafdad9c86,The Notorious B.I.G.,Suicidal Thoughts,hip_hop
0b27917f0fd3eba461aa8ec801a6eacc,1PU3Hy2uNXmWGDe9gh4Ukb,https://p.scdn.co/mp3-preview/f732ab341194ae10b57fe2d55ce00a76de782cbe?cid=774b29d4f13844c495f206cafdad9c86,2Pac,Temptations,hip_hop
687b86b697778efb076b71af83974c21,4tEaytMs86hIaOSsiGoLcP,https://p.scdn.co/mp3-preview/e3629c251444a6fe562d2eb15af076ff5355df87?cid=774b29d4f13844c495f206cafdad9c86,A Tribe Called Quest,Excursions,hip_hop
87ffb501919b8b89dd6334b820d6f0f4,03MsOLzpQSyH46DZxkt84o,https://p.scdn.co/mp3-preview/c397b1cddf5d8b4a9572f3219a1f824d45f61839?cid=774b29d4f13844c495f206cafdad9c86,Eminem,Criminal,hip_hop
a53bb587911508fac2a8e9b28f666c39,1EsSm8qaR9Wtm1OgZXKi2n,https://p.scdn.co/mp3-preview/911236f12beb7128377c1a040c19b1ac8bde8ccc?cid=774b29d4f13844c495f206cafdad9c86,Ludacris,Ho,hip_hop
